ID,項,レースID,レース名,距離,天候,馬場,開催年,開催コース,開催回,開催日,レースタイプ,No,グレード
6960,0,202305050203,2歳未勝利,1300,晴,良,2023,東京,3,2023-11-05,ダート,,
6961,0,202305050204,2歳未勝利,1800,晴,良,2023,東京,4,2023-11-05,芝,,
6962,0,202305050205,2歳新馬,2000,晴,良,2023,東京,5,2023-11-05,芝,,
6963,0,202305050206,2歳新馬,1400,晴,良,2023,東京,6,2023-11-05,芝,,
6964,0,202305050207,3歳以上1勝クラス,1600,晴,良,2023,東京,7,2023-11-05,ダート,,
6965,0,202305050208,3歳以上2勝クラス,1400,晴,良,2023,東京,8,2023-11-05,ダート,,
6966,0,202305050209,百日草特別,2000,晴,良,2023,東京,9,2023-11-05,芝,,
6967,0,202305050210,馬事公苑リニューアル,1600,晴,良,2023,東京,10,2023-11-05,ダート,,
6968,0,202305050212,3歳以上2勝クラス,1400,晴,良,2023,東京,12,2023-11-05,芝,,
6969,0,202308030201,2歳未勝利,1200,晴,良,2023,京都,1,2023-11-05,芝,,
6970,0,202308030202,2歳未勝利,1800,晴,良,2023,京都,2,2023-11-05,ダート,,
6971,0,202308030203,2歳未勝利,1800,晴,良,2023,京都,3,2023-11-05,芝,,
6972,0,202308030204,2歳新馬,1600,晴,良,2023,京都,4,2023-11-05,芝,,
6973,0,202308030205,2歳新馬,2000,晴,良,2023,京都,5,2023-11-05,芝,,
6974,0,202308030206,3歳以上1勝クラス,1400,晴,良,2023,京都,6,2023-11-05,ダート,,
6975,0,202308030207,3歳以上2勝クラス,1800,晴,良,2023,京都,7,2023-11-05,ダート,,
6976,0,202308030208,3歳以上2勝クラス,1200,晴,良,2023,京都,8,2023-11-05,ダート,,
6977,0,202308030209,もちの木賞,1800,晴,良,2023,京都,9,2023-11-05,ダート,,
6978,0,202308030210,醍醐ステークス,1200,晴,良,2023,京都,10,2023-11-05,芝,,
6979,0,202308030212,3歳以上1勝クラス,1400,晴,良,2023,京都,12,2023-11-05,芝,,
6980,0,202303030301,2歳未勝利,1150,曇,稍重,2023,福島,1,2023-11-11,ダート,,
6981,0,202303030302,2歳未勝利,1700,曇,稍重,2023,福島,2,2023-11-11,ダート,,
6982,0,202303030303,2歳未勝利,1200,曇,良,2023,福島,3,2023-11-11,芝,,
6983,0,202303030304,3歳以上1勝クラス,1700,晴,稍重,2023,福島,4,2023-11-11,ダート,,
6984,0,202303030305,2歳新馬,2000,晴,良,2023,福島,5,2023-11-11,芝,,
6985,0,202303030306,3歳以上1勝クラス,1200,晴,良,2023,福島,6,2023-11-11,芝,,
6986,0,202303030307,3歳以上1勝クラス,1150,晴,良,2023,福島,7,2023-11-11,ダート,,
6987,0,202303030308,3歳以上1勝クラス,2600,晴,良,2023,福島,8,2023-11-11,芝,,
6988,0,202303030309,二本松特別,2000,晴,良,2023,福島,9,2023-11-11,芝,,
6989,0,202303030310,飯坂温泉特別,1200,晴,良,2023,福島,10,2023-11-11,芝,,
6990,0,202303030311,奥羽ステークス,1700,晴,良,2023,福島,11,2023-11-11,ダート,,
6991,0,202303030312,3歳以上1勝クラス,1200,晴,良,2023,福島,12,2023-11-11,芝,,
6992,0,202305050301,2歳未勝利,1600,曇,良,2023,東京,1,2023-11-11,ダート,,
6993,0,202305050302,2歳未勝利,1600,曇,良,2023,東京,2,2023-11-11,芝,,
6994,0,202305050303,2歳未勝利,2000,曇,良,2023,東京,3,2023-11-11,芝,,
6995,0,202305050304,2歳未勝利,1600,曇,良,2023,東京,4,2023-11-11,ダート,,
6996,0,202305050305,2歳新馬,1800,曇,良,2023,東京,5,2023-11-11,芝,,
6997,0,202305050306,2歳新馬,1600,曇,良,2023,東京,6,2023-11-11,芝,,
6998,0,202305050307,3歳以上1勝クラス,1300,曇,良,2023,東京,7,2023-11-11,ダート,,
6999,0,202305050308,3歳以上2勝クラス,1600,曇,良,2023,東京,8,2023-11-11,ダート,,
7000,0,202305050309,オキザリス賞,1400,曇,良,2023,東京,9,2023-11-11,ダート,,
7001,0,202305050310,奥多摩ステークス,1400,曇,良,2023,東京,10,2023-11-11,芝,,
7002,0,202305050312,3歳以上2勝クラス,1600,曇,良,2023,東京,12,2023-11-11,芝,,
7003,0,202308030301,2歳未勝利,1400,曇,重,2023,京都,1,2023-11-11,ダート,,
7004,0,202308030302,2歳未勝利,1800,曇,重,2023,京都,2,2023-11-11,ダート,,
7005,0,202308030303,2歳未勝利,2000,晴,重,2023,京都,3,2023-11-11,芝,,
7006,0,202308030304,2歳新馬,1600,晴,重,2023,京都,4,2023-11-11,芝,,
7007,0,202308030305,2歳新馬,1800,晴,稍重,2023,京都,5,2023-11-11,芝,,
7008,0,202308030306,3歳以上1勝クラス,1800,晴,重,2023,京都,6,2023-11-11,ダート,,
7009,0,202308030307,3歳以上1勝クラス,1200,曇,重,2023,京都,7,2023-11-11,ダート,,
7010,0,202308030308,京都ジャンプS,,晴,稍重,2023,京都,8,2023-11-11,障害,,
7011,0,202308030309,修学院ステークス,2000,曇,稍重,2023,京都,9,2023-11-11,芝,,
7012,0,202308030310,観月橋ステークス,1900,曇,稍重,2023,京都,10,2023-11-11,ダート,,
7013,0,202308030312,3歳以上2勝クラス,1400,曇,稍重,2023,京都,12,2023-11-11,芝,,
7014,0,202303030401,2歳未勝利,1700,曇,良,2023,福島,1,2023-11-12,ダート,,
7015,0,202303030402,2歳未勝利,2000,曇,良,2023,福島,2,2023-11-12,芝,,
7016,0,202303030403,3歳以上1勝クラス,1700,曇,良,2023,福島,3,2023-11-12,ダート,,
7017,0,202303030404,障害3歳以上未勝利,2750,曇,良,2023,福島,4,2023-11-12,障害,,
7018,0,202303030405,障害3歳以上未勝利,2750,曇,良,2023,福島,5,2023-11-12,障害,,
7019,0,202303030406,3歳以上1勝クラス,2400,曇,良,2023,福島,6,2023-11-12,ダート,,
7020,0,202303030407,3歳以上1勝クラス,1200,曇,良,2023,福島,7,2023-11-12,芝,,
7021,0,202303030408,3歳以上1勝クラス,1800,曇,良,2023,福島,8,2023-11-12,芝,,
7022,0,202303030409,福島2歳ステークス,1200,曇,良,2023,福島,9,2023-11-12,芝,,
7023,0,202303030410,福島放送賞,1700,曇,良,2023,福島,10,2023-11-12,ダート,,
7024,0,202303030412,3歳以上1勝クラス,1150,曇,良,2023,福島,12,2023-11-12,ダート,,
7025,0,202305050401,2歳未勝利,1400,曇,良,2023,東京,1,2023-11-12,ダート,,
7026,0,202305050402,2歳未勝利,1800,曇,良,2023,東京,2,2023-11-12,芝,,
7027,0,202305050403,2歳未勝利,1400,曇,良,2023,東京,3,2023-11-12,芝,,
7028,0,202305050404,2歳新馬,1300,曇,良,2023,東京,4,2023-11-12,ダート,,
7029,0,202305050405,2歳新馬,1600,曇,良,2023,東京,5,2023-11-12,芝,,
7030,0,202305050406,3歳以上1勝クラス,1600,曇,良,2023,東京,6,2023-11-12,ダート,,
7031,0,202305050407,3歳以上2勝クラス,1300,曇,良,2023,東京,7,2023-11-12,ダート,,
7032,0,202305050408,3歳以上2勝クラス,1800,曇,良,2023,東京,8,2023-11-12,芝,,
7033,0,202305050409,銀嶺ステークス,1400,曇,良,2023,東京,9,2023-11-12,ダート,,
7034,0,202305050410,ユートピアステークス,1800,曇,良,2023,東京,10,2023-11-12,芝,,
7035,0,202305050411,オーロカップ,1400,曇,良,2023,東京,11,2023-11-12,芝,,
7036,0,202305050412,3歳以上1勝クラス,1800,曇,良,2023,東京,12,2023-11-12,芝,,
7037,0,202308030401,2歳未勝利,1200,曇,稍重,2023,京都,1,2023-11-12,ダート,,
7038,0,202308030402,2歳未勝利,1400,曇,良,2023,京都,2,2023-11-12,芝,,
7039,0,202308030403,2歳未勝利,1600,曇,良,2023,京都,3,2023-11-12,芝,,
7040,0,202308030404,2歳新馬,1400,曇,稍重,2023,京都,4,2023-11-12,ダート,,
7041,0,202308030405,2歳新馬,2000,曇,良,2023,京都,5,2023-11-12,芝,,
7042,0,202308030406,3歳以上1勝クラス,1800,曇,良,2023,京都,6,2023-11-12,芝,,
7043,0,202308030407,3歳以上2勝クラス,2200,小雨,良,2023,京都,7,2023-11-12,芝,,
7044,0,202308030408,3歳以上2勝クラス,1900,曇,稍重,2023,京都,8,2023-11-12,ダート,,
7045,0,202308030409,黄菊賞,2000,曇,良,2023,京都,9,2023-11-12,芝,,
7046,0,202308030410,室町ステークス,1200,曇,稍重,2023,京都,10,2023-11-12,ダート,,
7047,0,202308030412,ドンカスターカップ,1400,曇,稍重,2023,京都,12,2023-11-12,ダート,,
7048,0,202303030501,3歳以上1勝クラス,1150,晴,不良,2023,福島,1,2023-11-18,ダート,,
7049,0,202303030502,2歳未勝利,1700,晴,不良,2023,福島,2,2023-11-18,ダート,,
7050,0,202303030503,2歳未勝利,1700,晴,不良,2023,福島,3,2023-11-18,ダート,,
7051,0,202303030504,障害3歳以上未勝利,2770,晴,稍重,2023,福島,4,2023-11-18,障害,,
7052,0,202303030505,障害3歳以上オープン,3380,晴,稍重,2023,福島,5,2023-11-18,障害,,
7053,0,202303030506,3歳以上1勝クラス,1700,晴,重,2023,福島,6,2023-11-18,ダート,,
7054,0,202303030507,2歳未勝利,1800,晴,稍重,2023,福島,7,2023-11-18,芝,,
7055,0,202303030508,3歳以上1勝クラス,1200,晴,稍重,2023,福島,8,2023-11-18,芝,,
7056,0,202303030509,高湯温泉特別,1800,晴,稍重,2023,福島,9,2023-11-18,芝,,
7057,0,202303030510,西郷特別,1150,晴,重,2023,福島,10,2023-11-18,ダート,,
7058,0,202303030511,キビタキステークス,1200,晴,稍重,2023,福島,11,2023-11-18,芝,,
7059,0,202303030512,3歳以上1勝クラス,2000,晴,稍重,2023,福島,12,2023-11-18,芝,,
7060,0,202305050501,2歳未勝利,1600,晴,重,2023,東京,1,2023-11-18,ダート,,
7061,0,202305050502,2歳未勝利,1600,晴,良,2023,東京,2,2023-11-18,芝,,
7062,0,202305050503,2歳未勝利,1300,晴,重,2023,東京,3,2023-11-18,ダート,,
7063,0,202305050504,2歳新馬,1600,晴,良,2023,東京,4,2023-11-18,芝,,
7064,0,202305050505,2歳新馬,2000,晴,良,2023,東京,5,2023-11-18,芝,,
7065,0,202305050506,2歳1勝クラス,1400,晴,良,2023,東京,6,2023-11-18,芝,,
7066,0,202305050507,3歳以上1勝クラス,2100,曇,重,2023,東京,7,2023-11-18,ダート,,
7067,0,202305050508,3歳以上2勝クラス,1400,曇,重,2023,東京,8,2023-11-18,ダート,,
7068,0,202305050509,南武特別,2400,晴,良,2023,東京,9,2023-11-18,芝,,
7069,0,202305050510,晩秋ステークス,2100,晴,重,2023,東京,10,2023-11-18,ダート,,
7070,0,202305050512,3歳以上1勝クラス,1600,晴,良,2023,東京,12,2023-11-18,芝,,
7071,0,202308030501,2歳未勝利,1400,曇,重,2023,京都,1,2023-11-18,ダート,,
7072,0,202308030502,2歳未勝利,1800,曇,重,2023,京都,2,2023-11-18,ダート,,
7073,0,202308030503,2歳未勝利,1600,曇,稍重,2023,京都,3,2023-11-18,芝,,
7074,0,202308030504,2歳新馬,1400,曇,重,2023,京都,4,2023-11-18,ダート,,
7075,0,202308030505,2歳新馬,1200,曇,稍重,2023,京都,5,2023-11-18,芝,,
7076,0,202308030506,2歳未勝利,2000,曇,稍重,2023,京都,6,2023-11-18,芝,,
7077,0,202308030507,3歳以上1勝クラス,1800,晴,重,2023,京都,7,2023-11-18,ダート,,
7078,0,202308030508,3歳以上2勝クラス,1600,晴,稍重,2023,京都,8,2023-11-18,芝,,
7079,0,202308030509,蹴上特別,1800,晴,重,2023,京都,9,2023-11-18,ダート,,
7080,0,202308030510,比叡ステークス,2400,晴,稍重,2023,京都,10,2023-11-18,芝,,
7081,0,202308030511,アンドロメダS,2000,晴,稍重,2023,京都,11,2023-11-18,芝,,
7082,0,202308030512,3歳以上1勝クラス,1600,晴,稍重,2023,京都,12,2023-11-18,芝,,
7083,0,202303030601,2歳未勝利,1150,晴,重,2023,福島,1,2023-11-19,ダート,,
7084,0,202303030602,3歳以上1勝クラス,1700,晴,重,2023,福島,2,2023-11-19,ダート,,
7085,0,202303030603,3歳以上1勝クラス,1700,晴,重,2023,福島,3,2023-11-19,ダート,,
7086,0,202303030604,障害3歳以上未勝利,2770,晴,良,2023,福島,4,2023-11-19,障害,,
7087,0,202303030605,2歳新馬,1800,晴,良,2023,福島,5,2023-11-19,芝,,
7088,0,202303030606,2歳未勝利,1200,晴,良,2023,福島,6,2023-11-19,芝,,
7089,0,202303030607,3歳以上1勝クラス,1150,晴,重,2023,福島,7,2023-11-19,ダート,,
7090,0,202303030608,3歳以上1勝クラス,2000,晴,良,2023,福島,8,2023-11-19,芝,,
7091,0,202303030609,磐梯山特別,2600,晴,良,2023,福島,9,2023-11-19,芝,,
7092,0,202303030610,五色沼特別,1800,晴,良,2023,福島,10,2023-11-19,芝,,
7093,0,202303030611,福島民友カップ,1700,曇,稍重,2023,福島,11,2023-11-19,ダート,,
7094,0,202303030612,3歳以上1勝クラス,1200,曇,良,2023,福島,12,2023-11-19,芝,,
7095,0,202305050601,2歳未勝利,1400,晴,稍重,2023,東京,1,2023-11-19,ダート,,
7096,0,202305050602,2歳未勝利,1800,晴,良,2023,東京,2,2023-11-19,芝,,
7097,0,202305050603,2歳未勝利,2000,晴,良,2023,東京,3,2023-11-19,芝,,
7098,0,202305050604,2歳新馬,1600,晴,稍重,2023,東京,4,2023-11-19,ダート,,
7099,0,202305050605,2歳新馬,1400,晴,良,2023,東京,5,2023-11-19,芝,,
7100,0,202305050606,3歳以上1勝クラス,1600,晴,稍重,2023,東京,6,2023-11-19,ダート,,
7101,0,202305050607,3歳以上1勝クラス,1400,晴,稍重,2023,東京,7,2023-11-19,ダート,,
7102,0,202305050608,3歳以上2勝クラス,2100,晴,稍重,2023,東京,8,2023-11-19,ダート,,
7103,0,202305050609,赤松賞,1600,晴,良,2023,東京,9,2023-11-19,芝,,
7104,0,202305050610,秋色ステークス,1600,晴,良,2023,東京,10,2023-11-19,芝,,
7105,0,202305050611,霜月ステークス,1400,晴,良,2023,東京,11,2023-11-19,ダート,,
7106,0,202305050612,3歳以上2勝クラス,1400,晴,良,2023,東京,12,2023-11-19,芝,,
7107,0,202308030601,2歳未勝利,1200,晴,稍重,2023,京都,1,2023-11-19,芝,,
7108,0,202308030602,2歳未勝利,1800,晴,稍重,2023,京都,2,2023-11-19,ダート,,
7109,0,202308030603,2歳未勝利,1800,晴,稍重,2023,京都,3,2023-11-19,芝,,
7110,0,202308030604,2歳新馬,1600,晴,稍重,2023,京都,4,2023-11-19,芝,,
7111,0,202308030605,2歳新馬,2000,晴,稍重,2023,京都,5,2023-11-19,芝,,
7112,0,202308030606,3歳以上1勝クラス,1900,晴,稍重,2023,京都,6,2023-11-19,ダート,,
7113,0,202308030607,3歳以上2勝クラス,1800,晴,稍重,2023,京都,7,2023-11-19,ダート,,
7114,0,202308030608,3歳以上2勝クラス,1200,晴,稍重,2023,京都,8,2023-11-19,ダート,,
7115,0,202308030609,秋明菊賞,1400,晴,良,2023,京都,9,2023-11-19,芝,,
7116,0,202308030610,近江特別,2000,晴,良,2023,京都,10,2023-11-19,芝,,
7117,0,202308030612,西陣ステークス,1400,晴,稍重,2023,京都,12,2023-11-19,ダート,,
7118,0,202305050701,2歳未勝利,1600,晴,良,2023,東京,1,2023-11-25,ダート,,
7119,0,202305050702,2歳未勝利,1400,晴,良,2023,東京,2,2023-11-25,芝,,
7120,0,202305050703,2歳未勝利,1800,晴,良,2023,東京,3,2023-11-25,芝,,
7121,0,202305050704,2歳新馬,1400,曇,良,2023,東京,4,2023-11-25,ダート,,
7122,0,202305050705,2歳新馬,1600,曇,良,2023,東京,5,2023-11-25,芝,,
7123,0,202305050706,3歳以上1勝クラス,1600,曇,良,2023,東京,6,2023-11-25,ダート,,
7124,0,202305050707,3歳以上1勝クラス,2400,曇,良,2023,東京,7,2023-11-25,芝,,
7125,0,202305050708,3歳以上2勝クラス,1400,晴,良,2023,東京,8,2023-11-25,ダート,,
7126,0,202305050709,カトレアステークス,1600,晴,良,2023,東京,9,2023-11-25,ダート,,
7127,0,202305050710,シャングリラS,1400,晴,良,2023,東京,10,2023-11-25,ダート,,
7128,0,202305050711,キャピタルステークス,1600,晴,良,2023,東京,11,2023-11-25,芝,,
7129,0,202305050712,3歳以上2勝クラス,1600,晴,良,2023,東京,12,2023-11-25,芝,,
7130,0,202308030701,2歳未勝利,1800,晴,良,2023,京都,1,2023-11-25,ダート,,
7131,0,202308030702,2歳未勝利,1600,晴,良,2023,京都,2,2023-11-25,芝,,
7132,0,202308030703,2歳未勝利,1800,晴,良,2023,京都,3,2023-11-25,芝,,
7133,0,202308030704,障害3歳以上未勝利,2910,晴,良  ダート,2023,京都,4,2023-11-25,障害,,
7134,0,202308030705,2歳新馬,1400,晴,良,2023,京都,5,2023-11-25,芝,,
7135,0,202308030706,2歳新馬,1200,晴,良,2023,京都,6,2023-11-25,ダート,,
7136,0,202308030707,3歳以上1勝クラス,1800,晴,良,2023,京都,7,2023-11-25,ダート,,
7137,0,202308030708,3歳以上1勝クラス,1400,晴,良,2023,京都,8,2023-11-25,ダート,,
7138,0,202308030709,高雄特別,2400,晴,良,2023,京都,9,2023-11-25,芝,,
7139,0,202308030710,花園ステークス,1800,晴,良,2023,京都,10,2023-11-25,ダート,,
7140,0,202308030712,3歳以上2勝クラス,1200,晴,良,2023,京都,12,2023-11-25,芝,,
7141,0,202305050801,2歳未勝利,1400,曇,良,2023,東京,1,2023-11-26,ダート,,
7142,0,202305050802,2歳未勝利,1600,曇,良,2023,東京,2,2023-11-26,芝,,
7143,0,202305050803,2歳未勝利,1600,曇,良,2023,東京,3,2023-11-26,ダート,,
7144,0,202305050804,2歳未勝利,2000,曇,良,2023,東京,4,2023-11-26,芝,,
7145,0,202305050805,2歳新馬,1600,曇,良,2023,東京,5,2023-11-26,ダート,,
7146,0,202305050806,2歳新馬,1800,曇,良,2023,東京,6,2023-11-26,芝,,
7147,0,202305050807,3歳以上1勝クラス,1400,曇,良,2023,東京,7,2023-11-26,ダート,,
7148,0,202305050808,ベゴニア賞,1600,曇,良,2023,東京,8,2023-11-26,芝,,
7149,0,202305050809,アーモンドアイM,2000,曇,良,2023,東京,9,2023-11-26,芝,,
7150,0,202305050810,アプローズ賞,1600,曇,良,2023,東京,10,2023-11-26,ダート,,
7151,0,202305050811,ウェルカムステークス,2000,曇,良,2023,東京,11,2023-11-26,芝,,
7152,0,202308030801,2歳未勝利,1200,曇,良,2023,京都,1,2023-11-26,ダート,,
7153,0,202308030802,2歳未勝利,1400,曇,良,2023,京都,2,2023-11-26,芝,,
7154,0,202308030803,2歳未勝利,2000,曇,良,2023,京都,3,2023-11-26,芝,,
7155,0,202308030804,2歳新馬,1800,晴,良,2023,京都,4,2023-11-26,ダート,,
7156,0,202308030805,3歳以上1勝クラス,2000,晴,良,2023,京都,5,2023-11-26,芝,,
7157,0,202308030806,2歳新馬,1800,晴,良,2023,京都,6,2023-11-26,芝,,
7158,0,202308030807,3歳以上2勝クラス,1800,晴,良,2023,京都,7,2023-11-26,ダート,,
7159,0,202308030808,3歳以上2勝クラス,1400,晴,良,2023,京都,8,2023-11-26,ダート,,
7160,0,202308030809,白菊賞,1600,晴,良,2023,京都,9,2023-11-26,芝,,
7161,0,202308030810,清水ステークス,1600,晴,良,2023,京都,10,2023-11-26,芝,,
7162,0,202308030811,カノープスステークス,1900,晴,良,2023,京都,11,2023-11-26,ダート,,
7163,0,202306050101,2歳未勝利,1200,晴,良,2023,中山,1,2023-12-02,ダート,,
7164,0,202306050102,2歳未勝利,1800,晴,良,2023,中山,2,2023-12-02,ダート,,
7165,0,202306050103,2歳未勝利,1600,晴,良,2023,中山,3,2023-12-02,芝,,
7166,0,202306050104,2歳未勝利,1800,晴,良,2023,中山,4,2023-12-02,ダート,,
7167,0,202306050105,2歳新馬,1200,晴,良,2023,中山,5,2023-12-02,芝,,
7168,0,202306050106,2歳新馬,1800,晴,良,2023,中山,6,2023-12-02,ダート,,
7169,0,202306050107,3歳以上1勝クラス,1200,晴,良,2023,中山,7,2023-12-02,ダート,,
7170,0,202306050108,イルミネーションJS,3570,晴,良,2023,中山,8,2023-12-02,障害,,
7171,0,202306050109,葉牡丹賞,2000,晴,良,2023,中山,9,2023-12-02,芝,,
7172,0,202306050110,鹿島特別,1800,晴,良,2023,中山,10,2023-12-02,ダート,,
7173,0,202306050112,3歳以上2勝クラス,1200,晴,良,2023,中山,12,2023-12-02,芝,,
7174,0,202307040101,2歳未勝利,1400,晴,良,2023,中京,1,2023-12-02,ダート,,
7175,0,202307040102,3歳以上1勝クラス,1800,晴,良,2023,中京,2,2023-12-02,ダート,,
7176,0,202307040103,3歳以上1勝クラス,1400,晴,良,2023,中京,3,2023-12-02,ダート,,
7177,0,202307040104,2歳未勝利,1200,晴,良,2023,中京,4,2023-12-02,芝,,
7178,0,202307040105,3歳以上1勝クラス,1800,晴,良,2023,中京,5,2023-12-02,ダート,,
7179,0,202307040106,3歳以上1勝クラス,1600,晴,良,2023,中京,6,2023-12-02,芝,,
7180,0,202307040107,3歳以上1勝クラス,1900,晴,良,2023,中京,7,2023-12-02,ダート,,
7181,0,202307040108,3歳以上1勝クラス,1200,晴,良,2023,中京,8,2023-12-02,ダート,,
7182,0,202307040109,犬山特別,1900,晴,良,2023,中京,9,2023-12-02,ダート,,
7183,0,202307040110,中京日経賞,1600,晴,良,2023,中京,10,2023-12-02,芝,,
7184,0,202307040111,浜松ステークス,1400,晴,良,2023,中京,11,2023-12-02,芝,,
7185,0,202307040112,3歳以上1勝クラス,2000,晴,良,2023,中京,12,2023-12-02,芝,,
7186,0,202309050101,2歳未勝利,1200,晴,良,2023,阪神,1,2023-12-02,ダート,,
7187,0,202309050102,2歳未勝利,1800,晴,良,2023,阪神,2,2023-12-02,ダート,,
7188,0,202309050103,2歳未勝利,1600,晴,良,2023,阪神,3,2023-12-02,芝,,
7189,0,202309050104,2歳未勝利,1800,晴,良,2023,阪神,4,2023-12-02,芝,,
